nodeId,embedding
540,"[-0.07890801131725311, -0.24073949456214905]"
541,"[-2.7037484645843506, 6.120254993438721]"
542,"[-0.07917676120996475, -0.2321063131093979]"
543,"[-0.07922154664993286, -0.14733411371707916]"
544,"[-0.07908717542886734, 0.09834929555654526]"
545,"[-0.07913196831941605, 0.1831214874982834]"
546,"[-0.07792261987924576, -0.10572785139083862]"
547,"[-0.07796741276979446, -0.020955661311745644]"
548,"[-0.07783304154872894, 0.22472774982452393]"
549,"[-0.07787782698869705, -0.19050005078315735]"
550,"[-0.07810178399085999, 0.23336093127727509]"
551,"[-0.07814657688140869, -0.1818668693304062]"
552,"[-0.07801220566034317, 0.06381653994321823]"
553,"[-0.07805699110031128, 0.14858873188495636]"
554,"[-10.7330322265625, 2.56404447555542]"
555,"[-9.000733375549316, 1.9445875883102417]"
556,"[-0.0781913623213768, -0.09709466248750687]"
557,"[-0.07823614776134491, -0.012322473339736462]"
558,"[-0.07846011221408844, -0.08846147358417511]"
559,"[-0.07850490510463715, -0.0036892860662192106]"
560,"[-0.07837052643299103, 0.24199412763118744]"
561,"[-0.07841531187295914, -0.17323367297649384]"
562,"[-0.0800725668668747, -0.03666234388947487]"
563,"[-0.080117367208004, 0.04810984805226326]"
564,"[-0.07998299598693848, -0.20620673894882202]"
565,"[-0.08002777397632599, -0.1214345395565033]"
566,"[-0.08025173097848892, -0.19757355749607086]"
567,"[-0.08029653131961823, -0.11280135810375214]"
568,"[-0.0801621600985527, 0.1328820437192917]"
569,"[-0.08020693808794022, 0.2176542431116104]"
570,"[-0.08043090254068375, 0.14151524007320404]"
571,"[-0.08047569543123245, 0.22628743946552277]"
572,"[-0.08034131675958633, -0.02802915684878826]"
573,"[-0.08038610219955444, 0.05674303323030472]"
574,"[-0.08061006665229797, -0.019395969808101654]"
575,"[-0.08065485209226608, 0.06537622958421707]"
576,"[-0.08052047342061996, -0.1889403611421585]"
577,"[-8.876433372497559, 1.410563349723816]"
578,"[-0.07935591787099838, 0.10698248445987701]"
579,"[-0.07940071076154709, 0.19175468385219574]"
580,"[-4.52703332901001, -0.5544468760490417]"
581,"[-0.07931113243103027, 0.02221028320491314]"
582,"[-0.07953508198261261, -0.053928717970848083]"
583,"[-0.07957986742258072, 0.030843472108244896]"
584,"[-0.0794455036520958, -0.22347311675548553]"
585,"[-0.0794902965426445, -0.1387009173631668]"
586,"[-0.07971424609422684, -0.21483993530273438]"
587,"[-4.601193428039551, 9.733681678771973]"
588,"[-0.07962466776371002, 0.11561566591262817]"
589,"[-0.6842822432518005, 3.217630386352539]"
590,"[-0.07989340275526047, 0.12424885481595993]"
591,"[-3.6118171215057373, 7.574832439422607]"
592,"[-0.07980383187532425, -0.045295532792806625]"
593,"[-0.07984861731529236, 0.0394766591489315]"
594,"[-0.08150587975978851, 0.17604799568653107]"
595,"[-0.08155065774917603, -0.2391798049211502]"
596,"[-0.0814162865281105, 0.006503600627183914]"
597,"[-0.08146108686923981, 0.09127578884363174]"
598,"[-0.08168502897024155, 0.015136787667870522]"
599,"[-0.08172982186079025, 0.0999089777469635]"
600,"[-0.08159545063972473, -0.15440760552883148]"
601,"[-0.08164025098085403, -0.06963541358709335]"
602,"[-0.08186419308185577, -0.14577442407608032]"
603,"[-0.08190898597240448, -0.0610022209584713]"
604,"[-7.222513198852539, -0.17129841446876526]"
605,"[-0.08181941509246826, -0.23054662346839905]"
606,"[-0.08204335719347, 0.19331437349319458]"
607,"[-0.08208815008401871, -0.2219134271144867]"
608,"[-0.08195378631353378, 0.02376997470855713]"
609,"[-0.08199857175350189, 0.10854217410087585]"
610,"[-0.0807892233133316, -0.18030717968940735]"
611,"[-0.08083401620388031, -0.09553498029708862]"
612,"[-0.08069963753223419, 0.1501484215259552]"
613,"[-0.0807444304227829, 0.23492062091827393]"
614,"[-1.6678041219711304, 5.295007705688477]"
615,"[-0.08101317286491394, 0.24355381727218628]"
616,"[-0.08087880164384842, -0.010762774385511875]"
617,"[-0.08092359453439713, 0.07400941848754883]"
618,"[-0.08114755153656006, -0.0021295868791639805]"
619,"[-0.08119233697652817, 0.08264259994029999]"
620,"[-0.08105796575546265, -0.171673983335495]"
621,"[-0.08110275864601135, -0.08690178394317627]"
622,"[-0.08132671564817429, -0.16304080188274384]"
623,"[-0.0813715010881424, -0.07826859503984451]"
624,"[-0.08123712241649628, 0.1674147993326187]"
625,"[-0.08128192275762558, -0.24781300127506256]"
626,"[0.06612417101860046, -0.23311707377433777]"
627,"[0.06607937067747116, -0.14834487438201904]"
628,"[0.06621374189853668, 0.09733852744102478]"
629,"[0.06616894900798798, 0.1821107268333435]"
630,"[0.06594500690698624, 0.10597172379493713]"
631,"[0.06590020656585693, 0.19074392318725586]"
632,"[0.06603457778692245, -0.06357268244028091]"
633,"[0.06598979979753494, 0.02119951695203781]"
634,"[0.06576584279537201, -0.05493949353694916]"
635,"[0.0657210424542427, 0.029832713305950165]"
636,"[0.06585542112588882, -0.22448387742042542]"
637,"[0.06581063568592072, -0.1397116780281067]"
638,"[0.06558667868375778, -0.21585069596767426]"
639,"[0.06554188579320908, -0.13107849657535553]"
640,"[0.0656762570142746, 0.11460491269826889]"
641,"[0.06563147157430649, 0.19937710464000702]"
642,"[0.06684081256389618, -0.08947224169969559]"
643,"[0.06679602712392807, -0.004700044635683298]"
644,"[0.06693039834499359, 0.24098336696624756]"
645,"[0.06688560545444489, -0.17424443364143372]"
646,"[0.06666165590286255, 0.24961654841899872]"
647,"[0.06661686301231384, -0.16561125218868256]"
648,"[0.06675124168395996, 0.08007214963436127]"
649,"[0.06670644134283066, 0.16484434902668]"
650,"[0.06648249179124832, 0.08870533853769302]"
651,"[0.06643770635128021, 0.17347754538059235]"
652,"[0.06657207012176514, -0.08083905279636383]"
653,"[0.06652727723121643, 0.0039331428706645966]"
654,"[0.06630333513021469, -0.07220587134361267]"
655,"[0.06625854223966599, 0.012566329911351204]"
656,"[-7.932185173034668, -0.1387566328048706]"
657,"[0.0663481131196022, -0.1569780558347702]"
658,"[0.06469085812568665, -0.020406736060976982]"
659,"[0.06464608013629913, 0.0643654614686966]"
660,"[0.06478045135736465, -0.1899511218070984]"
661,"[0.06473565101623535, -0.10517892241477966]"
662,"[0.06451169401407242, -0.18131794035434723]"
663,"[0.0644669160246849, -0.0965457409620285]"
664,"[0.06460128724575043, 0.14913766086101532]"
665,"[0.06455648690462112, 0.23390986025333405]"
666,"[0.06433253735303879, 0.15777085721492767]"
667,"[0.06428775191307068, 0.2425430566072464]"
668,"[0.0644221231341362, -0.0117735480889678]"
669,"[0.0643773227930069, 0.07299865782260895]"
670,"[0.06415338069200516, -0.0031403531320393085]"
671,"[0.06410858780145645, 0.0816318467259407]"
672,"[0.06424295157194138, -0.17268474400043488]"
673,"[0.06419816613197327, -0.08791255205869675]"
674,"[0.06540750712156296, 0.12323809415102005]"
675,"[0.06536272168159485, 0.20801030099391937]"
676,"[0.06549709290266037, -0.046306297183036804]"
677,"[0.06545230746269226, 0.03846589848399162]"
678,"[0.06522835046052933, -0.037673112004995346]"
679,"[0.06518355756998062, 0.04709908738732338]"
680,"[0.06531793624162674, -0.2072174996137619]"
681,"[0.06527314335107803, -0.12244530022144318]"
682,"[0.0650491863489151, -0.19858431816101074]"
683,"[0.0650043934583664, -0.11381211131811142]"
684,"[0.06513877213001251, 0.1318712830543518]"
685,"[0.0650939866900444, 0.21664348244667053]"
686,"[0.06487002223730087, 0.14050447940826416]"
687,"[0.06482523679733276, 0.22527667880058289]"
688,"[0.06495960801839828, -0.02903992310166359]"
689,"[0.06491482257843018, 0.055732276290655136]"
690,"[0.06325756758451462, 0.1923036128282547]"
691,"[0.06321276724338531, -0.22292418777942657]"
692,"[0.06334713846445084, 0.0227592084556818]"
693,"[0.06330236047506332, 0.10753140598535538]"
694,"[0.0630783960223198, 0.03139239549636841]"
695,"[0.06303360313177109, 0.11616460233926773]"
696,"[-10.612513542175293, 12.03780746459961]"
697,"[0.0631231963634491, -0.05337980017066002]"
698,"[0.06289923191070557, -0.1295188069343567]"
699,"[0.06285443902015686, -0.04474661499261856]"
700,"[0.06298882514238358, 0.20093679428100586]"
701,"[0.06294403225183487, -0.21429100632667542]"
702,"[0.06272006779909134, 0.2095699906349182]"
703,"[0.06267528235912323, -0.20565780997276306]"
704,"[0.06280966103076935, 0.04002559185028076]"
705,"[0.06276486814022064, 0.12479779124259949]"
706,"[0.06397421658039093, -0.16405156254768372]"
707,"[0.06392942368984222, -0.0792793557047844]"
708,"[0.06406378746032715, 0.16640403866767883]"
709,"[-10.73461627960205, 2.0756101608276367]"
710,"[0.0637950524687767, 0.1750372350215912]"
711,"[0.0637502670288086, -0.2401905655860901]"
712,"[0.06388463079929352, 0.005492834374308586]"
713,"[0.06383983790874481, 0.09026503562927246]"
714,"[0.06361588835716248, 0.014126021414995193]"
715,"[0.06357109546661377, 0.09889821708202362]"
716,"[0.06370546668767929, -0.15541836619377136]"
717,"[0.06366068124771118, -0.07064616680145264]"
718,"[0.06343673169612885, -0.1467851847410202]"
719,"[-5.967977046966553, -0.0536312609910965]"
720,"[0.06352630257606506, 0.18367041647434235]"
721,"[0.06348151713609695, -0.23155738413333893]"
722,"[-7.411677837371826, 1.5172172784805298]"
723,"[0.06177947670221329, -0.01021385658532381]"
724,"[0.06191384047269821, 0.23546954989433289]"
725,"[0.061869051307439804, -0.1797582507133484]"
726,"[0.06164510175585747, 0.24410274624824524]"
727,"[0.06160031259059906, -0.17112505435943604]"
728,"[0.061734676361083984, 0.07455834001302719]"
729,"[0.06168988719582558, 0.1593305468559265]"
730,"[-8.942753791809082, 1.5345100164413452]"
731,"[0.06142114847898483, 0.16796372830867767]"
732,"[0.06155551224946976, -0.0863528624176979]"
733,"[0.06151072308421135, -0.001580669078975916]"
734,"[0.06128677725791931, -0.07771967351436615]"
735,"[0.06124197691679001, 0.007052525877952576]"
736,"[0.06137634813785553, -0.2472640722990036]"
737,"[0.06133156642317772, -0.16249187290668488]"
738,"[0.06254091113805771, 0.04865878075361252]"
739,"[0.0624961219727993, 0.13343097269535065]"
740,"[0.06263049691915512, -0.12088561803102493]"
741,"[0.06258570402860641, -0.03611341863870621]"
742,"[0.06236175075173378, -0.11225242167711258]"
743,"[0.062316957861185074, -0.0274802315980196]"
744,"[0.062451332807540894, 0.21820317208766937]"
745,"[0.06240653246641159, -0.1970246285200119]"
746,"[0.06218258664011955, 0.22683636844158173]"
747,"[0.06213779374957085, -0.18839143216609955]"
748,"[0.062272168695926666, 0.057291965931653976]"
749,"[0.06222737580537796, 0.142064169049263]"
750,"[0.062003422528505325, 0.06592515110969543]"
751,"[0.06195863336324692, 0.15069735050201416]"
752,"[0.062093012034893036, -0.10361923277378082]"
753,"[-1.7709678411483765, 5.203469276428223]"
754,"[0.07185737043619156, -0.08395843952894211]"
755,"[0.07181258499622345, 0.000813766848295927]"
756,"[0.07194695621728897, 0.24649716913700104]"
757,"[0.07190215587615967, -0.16873063147068024]"
758,"[0.07167820632457733, -0.2448696345090866]"
759,"[0.07163342088460922, -0.16009745001792908]"
760,"[0.07176779210567474, 0.08558596670627594]"
761,"[0.07172299176454544, 0.17035816609859467]"
762,"[0.0714990422129631, 0.0942191556096077]"
763,"[0.071454256772995, 0.17899134755134583]"
764,"[0.07158862799406052, -0.07532524317502975]"
765,"[0.07154383510351181, 0.009446954354643822]"
766,"[0.07131988555192947, -0.066692054271698]"
767,"[0.07127509266138077, 0.01808014139533043]"
768,"[0.07140946388244629, -0.23623645305633545]"
769,"[0.07136467099189758, -0.15146425366401672]"
770,"[0.07257402688264847, 0.05968639627099037]"
771,"[0.07252922654151917, 0.1444585919380188]"
772,"[0.07266359776258469, -0.10985799878835678]"
773,"[0.07261881232261658, -0.025085803121328354]"
774,"[0.07239485532045364, -0.10122480988502502]"
775,"[0.07235006242990494, -0.016452616080641747]"
776,"[0.07248444110155106, 0.22923079133033752]"
777,"[0.07243965566158295, -0.18599700927734375]"
778,"[0.07221569120883942, 0.23786398768424988]"
779,"[0.07217089831829071, -0.1773638278245926]"
780,"[0.07230528444051743, 0.06831958144903183]"
781,"[0.07226049154996872, 0.15309178829193115]"
782,"[0.07203652709722519, 0.07695277780294418]"
783,"[0.07199174165725708, 0.1617249697446823]"
784,"[0.0721261203289032, -0.09259162843227386]"
785,"[0.07208132743835449, -0.007819428108632565]"
786,"[0.07042407244443893, 0.12875190377235413]"
787,"[0.07037927210330963, 0.21352410316467285]"
788,"[0.07051364332437515, -0.040792495012283325]"
789,"[0.07046886533498764, 0.043979711830616]"
790,"[0.07024490833282471, -0.03215929865837097]"
791,"[0.070200115442276, 0.052612900733947754]"
792,"[0.07033448666334152, -0.20170369744300842]"
793,"[0.07028970122337341, -0.1169315055012703]"
794,"[0.07006573677062988, -0.19307050108909607]"
795,"[0.07002095133066177, -0.10829830914735794]"
796,"[0.07015533000230789, 0.13738510012626648]"
797,"[0.07011053711175919, 0.2221572995185852]"
798,"[0.06988658010959625, 0.14601828157901764]"
799,"[0.06984178721904755, 0.23079048097133636]"
800,"[0.06997616589069366, -0.023526111617684364]"
801,"[0.06993137300014496, 0.06124608591198921]"
802,"[0.07114072144031525, -0.2276032567024231]"
803,"[0.07109593600034714, -0.14283107221126556]"
804,"[0.07123029977083206, 0.10285233706235886]"
805,"[0.07118550688028336, 0.18762454390525818]"
806,"[0.07096155732870102, 0.11148552596569061]"
807,"[0.07091677188873291, 0.19625772535800934]"
808,"[0.07105113565921783, -0.05805886909365654]"
809,"[0.07100634276866913, 0.026713328436017036]"
810,"[0.07078240066766739, -0.04942568019032478]"
811,"[0.07073760032653809, 0.035346515476703644]"
812,"[0.07087197154760361, -0.21897007524967194]"
813,"[0.0708271786570549, -0.1341978758573532]"
814,"[0.07060323655605316, -0.21033687889575958]"
815,"[0.07055843621492386, -0.12556469440460205]"
816,"[0.07069280743598938, 0.12011872231960297]"
817,"[0.07064802944660187, 0.2048909217119217]"
818,"[0.06899077445268631, -0.15853774547576904]"
819,"[0.0689459815621376, -0.07376556098461151]"
820,"[0.06908035278320312, 0.1719178557395935]"
821,"[0.06903555244207382, -0.24330994486808777]"
822,"[0.06881161034107208, 0.18055103719234467]"
823,"[0.06876681745052338, -0.2346767634153366]"
824,"[0.0689011812210083, 0.011006638407707214]"
825,"[0.06885639578104019, 0.09577884525060654]"
826,"[0.06863244622945786, 0.01963983289897442]"
827,"[0.06858765333890915, 0.1044120341539383]"
828,"[0.06872201710939407, -0.14990456402301788]"
829,"[0.06867723166942596, -0.06513237208127975]"
830,"[0.06845328211784363, -0.14127136766910553]"
831,"[0.06840848177671432, -0.0564991757273674]"
832,"[0.06854286044836044, 0.18918423354625702]"
833,"[0.06849806755781174, -0.22604356706142426]"
834,"[0.06970741599798203, -0.014892923645675182]"
835,"[0.06966262310743332, 0.06987927109003067]"
836,"[0.06979700177907944, -0.1844373196363449]"
837,"[0.06975221633911133, -0.09966512024402618]"
838,"[0.0695282518863678, -0.17580412328243256]"
839,"[0.06948346644639969, -0.09103193134069443]"
840,"[0.06961783766746521, 0.15465147793293]"
841,"[0.0695730447769165, 0.23942367732524872]"
842,"[0.06934908777475357, 0.16328465938568115]"
843,"[0.06930430978536606, 0.24805685877799988]"
844,"[0.06943868100643158, -0.006259736604988575]"
845,"[0.06939388066530228, 0.07851245999336243]"
846,"[-2.64510440826416, -0.6038016676902771]"
847,"[0.06912514567375183, 0.08714564889669418]"
848,"[0.06925951689481735, -0.1671709418296814]"
849,"[0.06921471655368805, -0.08239874988794327]"
850,"[0.06755746155977249, 0.054172582924366]"
851,"[0.06751266866922379, 0.13894478976726532]"
852,"[0.0676470547914505, -0.11537181586027145]"
853,"[0.0676022619009018, -0.03059961460530758]"
854,"[0.06737829744815826, -0.1067386269569397]"
855,"[0.06733351200819016, -0.02196642756462097]"
856,"[0.06746789067983627, 0.22371698915958405]"
857,"[0.06742309778928757, -0.19151081144809723]"
858,"[0.06719914078712463, 0.2323501706123352]"
859,"[0.06715435534715652, -0.18287762999534607]"
860,"[0.06728872656822205, 0.06280577927827835]"
861,"[0.06724392622709274, 0.14757797122001648]"
862,"[0.0670199766755104, 0.07143896818161011]"
863,"[0.0669751912355423, 0.15621116757392883]"
864,"[0.06710956245660782, -0.09810543805360794]"
865,"[0.06706476211547852, -0.013333232142031193]"
866,"[0.0682741180062294, 0.19781741499900818]"
867,"[-3.745044469833374, 7.8717498779296875]"
868,"[0.06836369633674622, 0.028273019939661026]"
869,"[0.0683189108967781, 0.11304521560668945]"
870,"[0.06809496134519577, 0.03690620884299278]"
871,"[0.06805016100406647, 0.12167840451002121]"
872,"[0.06818453222513199, -0.13263818621635437]"
873,"[0.06813974678516388, -0.04786599054932594]"
874,"[0.06791579723358154, -0.12400499731302261]"
875,"[0.06787099689245224, -0.039232801645994186]"
876,"[0.06800536811351776, 0.20645061135292053]"
877,"[0.06796058267354965, -0.20877718925476074]"
878,"[0.06773662567138672, 0.2150837928056717]"
879,"[0.06769183278083801, -0.20014400780200958]"
880,"[0.06782621145248413, 0.04553939402103424]"
881,"[0.06778142601251602, 0.13031159341335297]"
882,"[0.07759057730436325, 0.06520020961761475]"
883,"[0.07754578441381454, 0.14997240900993347]"
884,"[0.07768015563488007, -0.1043441891670227]"
885,"[0.07763537019491196, -0.01957199163734913]"
886,"[-3.685044050216675, -0.5101828575134277]"
887,"[0.07736662030220032, -0.010938803665339947]"
888,"[-4.048249244689941, -0.5594336986541748]"
889,"[-2.840625762939453, -0.5597109198570251]"
890,"[-4.520999431610107, 9.627585411071777]"
891,"[0.07718745619058609, -0.17185001075267792]"
892,"[0.07732182741165161, 0.0738333910703659]"
893,"[0.0772770419716835, 0.15860559046268463]"
894,"[0.07705308496952057, 0.08246657997369766]"
895,"[0.07700829207897186, 0.16723878681659698]"
896,"[0.07714267075061798, -0.08707781136035919]"
897,"[0.07709788531064987, -0.0023056163918226957]"
898,"[-4.798996448516846, -0.014427910558879375]"
899,"[0.07826244086027145, -0.20638276636600494]"
900,"[0.07839680463075638, 0.03930063545703888]"
901,"[0.07835201174020767, 0.1240728422999382]"
902,"[0.07812806963920593, 0.04793383181095123]"
903,"[0.07808327674865723, 0.13270603120326996]"
904,"[0.07821764051914215, -0.12161057442426682]"
905,"[0.07817284762859344, -0.03683837503194809]"
906,"[0.0779489055275917, -0.11297738552093506]"
907,"[-4.091207504272461, 8.282231330871582]"
908,"[0.07803847640752792, 0.21747823059558868]"
909,"[0.07799369096755981, -0.19774958491325378]"
910,"[0.07776974141597748, 0.22611141204833984]"
911,"[0.07772494107484818, -0.18911638855934143]"
912,"[0.0778593197464943, 0.05656702071428299]"
913,"[0.07781453430652618, 0.14133921265602112]"
914,"[0.07615727186203003, -0.22208945453166962]"
915,"[0.07611248642206192, -0.1373172551393509]"
916,"[0.07624685764312744, 0.10836615413427353]"
917,"[0.07620206475257874, 0.19313834607601166]"
918,"[0.0759781152009964, 0.11699933558702469]"
919,"[-3.9534683227539062, 8.199236869812012]"
920,"[0.07606768608093262, -0.052545055747032166]"
921,"[0.07602290064096451, 0.03222713991999626]"
922,"[0.07579895108938217, -0.04391187056899071]"
923,"[0.07575416564941406, 0.04086032882332802]"
924,"[0.07588852941989899, -0.21345627307891846]"
925,"[0.07584373652935028, -0.12868407368659973]"
926,"[0.07561978697776794, -0.2048230767250061]"
927,"[0.07557500153779984, -0.12005087733268738]"
928,"[0.07570936530828476, 0.12563252449035645]"
929,"[-0.44348573684692383, 2.741090774536133]"
930,"[0.07687392085790634, -0.07844462990760803]"
931,"[0.07682912796735764, 0.006327570881694555]"
932,"[0.07696350663900375, -0.24798902869224548]"
933,"[0.07691872119903564, -0.16321682929992676]"
934,"[-4.176190376281738, 8.289193153381348]"
935,"[0.0766499787569046, -0.1545836329460144]"
936,"[0.07678434997797012, 0.09109976887702942]"
937,"[0.07673955708742142, 0.17587196826934814]"
938,"[0.07651559263467789, 0.09973296523094177]"
939,"[0.07647081464529037, 0.1845051646232605]"
940,"[0.0766051858663559, -0.06981144100427628]"
941,"[-3.7836179733276367, 8.273054122924805]"
942,"[-6.78411340713501, 0.5161563754081726]"
943,"[0.07629165053367615, 0.023593952879309654]"
944,"[0.07642602175474167, -0.23072265088558197]"
945,"[0.07638122141361237, -0.14595045149326324]"
946,"[0.07472396641969681, -0.009379112161695957]"
947,"[0.0746791809797287, 0.07539308816194534]"
948,"[0.07481355965137482, -0.17892351746559143]"
949,"[0.07476876676082611, -0.0941513180732727]"
950,"[0.07454480975866318, -0.17029032111167908]"
951,"[0.07450001686811447, -0.08551812171936035]"
952,"[0.07463439553976059, 0.16016528010368347]"
953,"[0.07458960264921188, 0.2449374794960022]"
954,"[-1.2216717004776, 4.317210674285889]"
955,"[0.07432085275650024, -0.24642932415008545]"
956,"[0.07445523142814636, -0.0007459247135557234]"
957,"[0.07441044598817825, 0.0840262696146965]"
958,"[0.07418648153543472, 0.007887262850999832]"
959,"[0.07414169609546661, 0.09265945851802826]"
960,"[0.07427606731653214, -0.16165713965892792]"
961,"[0.07423127442598343, -0.0768849328160286]"
962,"[0.07544063031673431, 0.1342657208442688]"
963,"[0.07539582997560501, 0.21903792023658752]"
964,"[0.07553020119667053, -0.03527868166565895]"
965,"[0.07548541575670242, 0.049493517726659775]"
966,"[0.07526146620512009, -0.026645494624972343]"
967,"[0.07521666586399078, 0.05812670290470123]"
968,"[0.0753510370850563, -0.19618989527225494]"
969,"[0.07530625909566879, -0.11141769587993622]"
970,"[0.07508230209350586, -0.1875566989183426]"
971,"[0.07503750175237656, -0.10278450697660446]"
972,"[0.07517187297344208, 0.14289890229701996]"
973,"[0.07512709498405457, 0.22767110168933868]"
974,"[0.07490313053131104, 0.1515320986509323]"
975,"[0.07485834509134293, 0.23630429804325104]"
976,"[0.07499271631240845, -0.018012307584285736]"
977,"[0.07494793087244034, 0.06675989925861359]"
978,"[0.07329067587852478, 0.20333123207092285]"
979,"[0.07324588298797607, -0.21189656853675842]"
980,"[0.073380246758461, 0.0337868332862854]"
981,"[0.07333546131849289, 0.11855903267860413]"
982,"[0.07311151176691055, 0.04242001846432686]"
983,"[0.07306671142578125, 0.12719221413135529]"
984,"[0.07320109009742737, -0.1271243840456009]"
985,"[0.07315629720687866, -0.04235217720270157]"
986,"[0.07293234765529633, -0.11849118769168854]"
987,"[0.07288755476474762, -0.03371899202466011]"
988,"[0.07302192598581314, 0.211964413523674]"
989,"[0.07297714054584503, -0.20326338708400726]"
990,"[0.0727531909942627, 0.22059760987758636]"
991,"[0.07270839065313339, -0.1946302056312561]"
992,"[0.07284276187419891, 0.051053207367658615]"
993,"[0.0727979764342308, 0.13582541048526764]"
994,"[0.0740073174238205, -0.15302394330501556]"
995,"[0.07396253198385239, -0.06825175136327744]"
996,"[0.0740969106554985, 0.17743165791034698]"
997,"[0.0740521103143692, -0.2377961426973343]"
998,"[0.07382815331220627, 0.18606485426425934]"
999,"[0.07378337532281876, -0.22916294634342194]"
1000,"[0.07391774654388428, 0.01652044989168644]"
1001,"[0.07387294620275497, 0.10129264742136002]"
1002,"[0.07364900410175323, 0.025153636932373047]"
1003,"[-0.818773090839386, 3.46211576461792]"
1004,"[0.07373858243227005, -0.1443907618522644]"
1005,"[0.07369378209114075, -0.05961855873465538]"
1006,"[0.07346983999013901, -0.13575756549835205]"
1007,"[0.0734250470995903, -0.05098537355661392]"
1008,"[0.07355941087007523, 0.1946980357170105]"
1009,"[0.07351461797952652, -0.22052976489067078]"
1010,"[0.08332377672195435, 0.2143588364124298]"
1011,"[-1.4418398141860962, 4.804964065551758]"
1012,"[0.08341336995363235, 0.044814448803663254]"
1013,"[0.08336856961250305, 0.12958665192127228]"
1014,"[0.08314461261034012, 0.05344763770699501]"
1015,"[-2.972851037979126, 6.42883825302124]"
1016,"[0.08323420584201813, -0.11609675735235214]"
1017,"[0.08318940550088882, -0.031324561685323715]"
1018,"[0.08296545594930649, -0.10746357589960098]"
1019,"[0.08292067050933838, -0.022691374644637108]"
1020,"[0.0830550342798233, 0.22299203276634216]"
1021,"[0.0830102413892746, -0.1922357678413391]"
1022,"[0.08278629928827286, 0.23162521421909332]"
1023,"[0.08274150639772415, -0.18360258638858795]"
1024,"[0.08287587016820908, 0.06208082288503647]"
1025,"[0.08283107727766037, 0.1468530297279358]"
1026,"[0.08404042571783066, -0.1419963240623474]"
1027,"[0.08399564027786255, -0.05722413212060928]"
1028,"[0.08413001894950867, 0.18845927715301514]"
1029,"[0.08408522605895996, -0.22676852345466614]"
1030,"[0.08386126905679703, 0.1970924586057663]"
1031,"[0.08381647616624832, -0.21813534200191498]"
1032,"[0.08395085483789444, 0.02754807285964489]"
1033,"[0.08390606194734573, 0.11232027411460876]"
1034,"[0.0836821049451828, 0.0361812599003315]"
1035,"[0.08363731950521469, 0.12095345556735992]"
1036,"[0.08377169072628021, -0.13336314260959625]"
1037,"[0.08372689038515091, -0.04859093576669693]"
1038,"[0.08350294083356857, -0.1247299462556839]"
1039,"[0.08345815539360046, -0.03995775058865547]"
1040,"[0.08359252661466599, 0.20572565495967865]"
1041,"[0.08354773372411728, -0.20950214564800262]"
1042,"[0.08189047873020172, -0.07293081283569336]"
1043,"[0.08184568583965302, 0.011841382831335068]"
1044,"[0.08198005706071854, -0.2424752116203308]"
1045,"[0.08193527162075043, -0.15770301222801208]"
1046,"[0.0817113146185875, -0.23384203016757965]"
1047,"[0.08166652172803879, -0.14906983077526093]"
1048,"[0.0818009003996849, 0.0966135784983635]"
1049,"[0.0817561149597168, 0.18138577044010162]"
1050,"[-1.9179648160934448, 5.74885368347168]"
1051,"[0.08148735761642456, 0.19001896679401398]"
1052,"[0.08162173628807068, -0.0642976239323616]"
1053,"[0.08157695084810257, 0.020474569872021675]"
1054,"[-7.340296745300293, 1.1579773426055908]"
1055,"[0.08130820840597153, 0.029107756912708282]"
1056,"[0.08144257962703705, -0.2252088338136673]"
1057,"[0.08139778673648834, -0.14043663442134857]"
1058,"[0.08260713517665863, 0.07071401923894882]"
1059,"[0.08256234228610992, 0.15548621118068695]"
1060,"[0.08269670605659485, -0.09883038699626923]"
1061,"[0.08265192061662674, -0.014058186672627926]"
1062,"[0.0824279710650444, -0.09019719809293747]"
1063,"[0.0823831707239151, -0.005424992181360722]"
1064,"[0.08251754194498062, 0.24025841057300568]"
1065,"[0.08247276395559311, -0.1749693900346756]"
1066,"[0.08224880695343018, 0.24889159202575684]"
1067,"[-3.445235013961792, 7.608130931854248]"
1068,"[0.08233838528394699, 0.07934720814228058]"
1069,"[0.08229359984397888, 0.1641194075345993]"
1070,"[0.08206964284181595, 0.08798038959503174]"
1071,"[0.08202484995126724, 0.17275258898735046]"
1072,"[0.08215922117233276, -0.08156400173902512]"
1073,"[0.08211443573236465, 0.003208195324987173]"
1074,"[0.0804571807384491, 0.13977952301502228]"
1075,"[-1.6739073991775513, 5.269069194793701]"
1076,"[0.08054675906896591, -0.029764870181679726]"
1077,"[0.0805019661784172, 0.05500732734799385]"
1078,"[0.08027801662683487, -0.02113168314099312]"
1079,"[0.08023323118686676, 0.06364051252603531]"
1080,"[0.08036759495735168, -0.19067607820034027]"
1081,"[0.08032280206680298, -0.10590387880802155]"
1082,"[0.08009885996580124, -0.1820428967475891]"
1083,"[0.08005405962467194, -0.09727068990468979]"
1084,"[0.08018843084573746, 0.14841271936893463]"
1085,"[0.08014364540576935, 0.23318490386009216]"
1086,"[0.07991969585418701, 0.1570459008216858]"
1087,"[0.07987489551305771, 0.24181810021400452]"
1088,"[0.08000926673412323, -0.012498495168983936]"
1089,"[0.07996448129415512, 0.07227370142936707]"
1090,"[0.08117382228374481, -0.21657565236091614]"
1091,"[0.0811290442943573, -0.1318034529685974]"
1092,"[0.08126341551542282, 0.1138799637556076]"
