nodeId,embedding
539,"[-0.18184736371040344, -0.20855291187763214]"
540,"[-0.18189215660095215, -0.12378071248531342]"
541,"[-0.18211610615253448, -0.1999197155237198]"
542,"[-0.1821608990430832, -0.11514752358198166]"
543,"[-0.18202653527259827, 0.13053588569164276]"
544,"[-0.18207132816314697, 0.2153080850839615]"
545,"[-0.1822952777147293, 0.13916908204555511]"
546,"[-0.18234007060527802, 0.22394126653671265]"
547,"[-0.1822056919336319, -0.030375324189662933]"
548,"[-0.1822504848241806, 0.05439688265323639]"
549,"[-0.18104113638401031, -0.23445247113704681]"
550,"[-0.18108592927455902, -0.1496802717447281]"
551,"[-0.1809515506029129, 0.09600313752889633]"
552,"[-0.1809963434934616, 0.18077532947063446]"
553,"[-0.18122029304504395, 0.10463631898164749]"
554,"[-4.674916744232178, -1.9513521194458008]"
555,"[-0.18113072216510773, -0.06490807235240936]"
556,"[-0.18117551505565643, 0.019864125177264214]"
557,"[-0.18139946460723877, -0.056274887174367905]"
558,"[-0.18144425749778748, 0.02849731221795082]"
559,"[-0.18130987882614136, -0.22581928968429565]"
560,"[-0.18135467171669006, -0.14104709029197693]"
561,"[-0.1815786212682724, -0.2171860933303833]"
562,"[-0.1816234141588211, -0.13241389393806458]"
563,"[-0.18148905038833618, 0.11326950788497925]"
564,"[-0.1815338283777237, 0.19804170727729797]"
565,"[-0.18319109082221985, -0.16538695991039276]"
566,"[-0.18323588371276855, -0.08061476796865463]"
567,"[-0.18310150504112244, 0.1650686413049698]"
568,"[-0.18314629793167114, 0.2498408406972885]"
569,"[-0.18337024748325348, 0.17370183765888214]"
570,"[-0.18341504037380219, -0.24152597784996033]"
571,"[-0.18328067660331726, 0.004157433286309242]"
572,"[-0.18332545459270477, 0.08892963081598282]"
573,"[-0.1835494190454483, 0.012790621258318424]"
574,"[-0.183594211935997, 0.09756282716989517]"
575,"[-0.1834598332643509, -0.1567537784576416]"
576,"[-0.1835046261548996, -0.07198157906532288]"
577,"[-0.18372857570648193, -0.14812058210372925]"
578,"[-0.18377336859703064, -0.06334839016199112]"
579,"[-0.18363898992538452, 0.1823350191116333]"
580,"[-0.18368378281593323, -0.23289278149604797]"
581,"[-0.18247443437576294, -0.02174212969839573]"
582,"[-0.18251922726631165, 0.06303007155656815]"
583,"[-0.18238486349582672, -0.19128653407096863]"
584,"[-0.18242964148521423, -0.1065143346786499]"
585,"[-0.18265360593795776, -0.18265333771705627]"
586,"[-0.18269839882850647, -0.09788113832473755]"
587,"[-0.18256402015686035, 0.14780226349830627]"
588,"[-0.18260881304740906, 0.232574462890625]"
589,"[-5.598170757293701, -2.451169729232788]"
590,"[-0.1828775554895401, 0.24120764434337616]"
591,"[-3.580451011657715, -1.7829890251159668]"
592,"[-0.1827879697084427, 0.0716632530093193]"
593,"[-0.18301191926002502, -0.004475753754377365]"
594,"[-0.18305671215057373, 0.08029644191265106]"
595,"[-0.1829223483800888, -0.17402015626430511]"
596,"[-0.1829671412706375, -0.08924794942140579]"
597,"[-0.21902361512184143, 0.15237155556678772]"
598,"[-0.21906840801239014, 0.23714374005794525]"
599,"[-0.2189340442419052, -0.01717284321784973]"
600,"[-0.21897883713245392, 0.067599356174469]"
601,"[-0.21920278668403625, -0.008539656177163124]"
602,"[-0.21924757957458496, 0.07623254507780075]"
603,"[-0.21911320090293884, -0.17808406054973602]"
604,"[-5.443763732910156, -2.54644775390625]"
605,"[-0.21938194334506989, -0.16945086419582367]"
606,"[-0.2194267362356186, -0.08467866480350494]"
607,"[-0.21929237246513367, 0.16100473701953888]"
608,"[-0.21933715045452118, 0.2457769364118576]"
609,"[-0.2195611149072647, 0.16963793337345123]"
610,"[-0.21960590779781342, -0.24558988213539124]"
611,"[-0.2194715291261673, 0.00009353135101264343]"
612,"[-0.219516322016716, 0.08486572653055191]"
613,"[-0.21830697357654572, -0.2039836198091507]"
614,"[-5.462535381317139, -3.290375232696533]"
615,"[-0.2182173877954483, 0.12647198140621185]"
616,"[-0.218262180685997, 0.21124418079853058]"
617,"[-0.21848613023757935, 0.1351051777601242]"
618,"[-0.21853092312812805, 0.21987736225128174]"
619,"[-0.21839655935764313, -0.03443922474980354]"
620,"[-0.21844133734703064, 0.050332970917224884]"
621,"[-0.21866530179977417, -0.025806037709116936]"
622,"[-0.21871009469032288, 0.05896616727113724]"
623,"[-0.21857571601867676, -0.19535043835639954]"
624,"[-0.21862050890922546, -0.11057823896408081]"
625,"[-0.2188444584608078, -0.18671724200248718]"
626,"[-0.2188892513513565, -0.10194505006074905]"
627,"[-0.2187548726797104, 0.14373835921287537]"
628,"[-0.2187996655702591, 0.2285105586051941]"
629,"[-0.22045692801475525, -0.13491810858249664]"
630,"[-0.22050172090530396, -0.05014590919017792]"
631,"[-0.22036734223365784, 0.1955374926328659]"
632,"[-0.22041213512420654, -0.21969030797481537]"
633,"[-0.22063608467578888, 0.20417068898677826]"
634,"[-0.22068087756633759, -0.2110571265220642]"
635,"[-0.22054649889469147, 0.03462629020214081]"
636,"[-0.22059129178524017, 0.11939848959445953]"
637,"[-0.2208152562379837, 0.043259475380182266]"
638,"[-0.22086003422737122, 0.1280316710472107]"
639,"[-0.2207256704568863, -0.12628492712974548]"
640,"[-0.220770463347435, -0.04151272028684616]"
641,"[-0.22099441289901733, -0.11765173077583313]"
642,"[-0.22103920578956604, -0.0328795351088047]"
643,"[-0.22090482711791992, 0.21280387043952942]"
644,"[-0.22094962000846863, -0.20242393016815186]"
645,"[-0.21974027156829834, 0.008726718835532665]"
646,"[-0.21978506445884705, 0.09349891543388367]"
647,"[-0.21965068578720093, -0.1608176827430725]"
648,"[-0.21969547867774963, -0.07604547590017319]"
649,"[-0.21991944313049316, -0.15218448638916016]"
650,"[-0.21996422111988068, -0.06741229444742203]"
651,"[-0.21982985734939575, 0.1782711148262024]"
652,"[-0.21987465023994446, -0.23695668578147888]"
653,"[-0.2200985997915268, 0.18690431118011475]"
654,"[-0.2201433926820755, -0.22832350432872772]"
655,"[-0.22000901401042938, 0.017359906807541847]"
656,"[-5.154026031494141, -1.7123421430587769]"
657,"[-0.22027775645256042, 0.02599310129880905]"
658,"[-0.22032254934310913, 0.11076530069112778]"
659,"[-0.2201881855726242, -0.143551304936409]"
660,"[-0.22023296356201172, -0.05877910554409027]"
661,"[-0.22189022600650787, 0.07779223471879959]"
662,"[-0.22193501889705658, 0.16256442666053772]"
663,"[-0.22180064022541046, -0.09175217151641846]"
664,"[-0.22184543311595917, -0.0069799721240997314]"
665,"[-0.2220693826675415, -0.0831189826130867]"
666,"[-0.2221141755580902, 0.001653222949244082]"
667,"[-0.22197981178760529, 0.24733662605285645]"
668,"[-0.2220245897769928, -0.16789117455482483]"
669,"[-0.22224855422973633, -0.2440301775932312]"
670,"[-0.22229334712028503, -0.15925799310207367]"
671,"[-0.22215896844863892, 0.08642542362213135]"
672,"[-0.22220376133918762, 0.17119762301445007]"
673,"[-0.22242771089076996, 0.09505860507488251]"
674,"[-0.22247250378131866, 0.17983080446720123]"
675,"[-0.22233812510967255, -0.07448578625917435]"
676,"[-0.22238291800022125, 0.010286410339176655]"
677,"[-0.22117356956005096, 0.22143706679344177]"
678,"[-0.22121836245059967, -0.1937907487154007]"
679,"[-0.22108399868011475, 0.05189266428351402]"
680,"[-0.22112877666950226, 0.13666486740112305]"
681,"[-0.2213527411222458, 0.06052584946155548]"
682,"[-0.2213975340127945, 0.1452980488538742]"
683,"[-0.22126315534114838, -0.10901854187250137]"
684,"[-0.22130794823169708, -0.024246346205472946]"
685,"[-0.22153189778327942, -0.10038536041975021]"
686,"[-0.22157669067382812, -0.015613159164786339]"
687,"[-0.221442312002182, 0.23007024824619293]"
688,"[-0.2214871048927307, -0.18515755236148834]"
689,"[-0.22171106934547424, 0.23870344460010529]"
690,"[-0.22175584733486176, -0.17652437090873718]"
691,"[-0.22162148356437683, 0.06915903836488724]"
692,"[-0.22166627645492554, 0.15393124520778656]"
693,"[-0.2233235239982605, -0.20949743688106537]"
694,"[-0.2233683168888092, -0.12472523748874664]"
695,"[-0.22323393821716309, 0.12095817923545837]"
696,"[-0.2232787311077118, 0.2057303786277771]"
697,"[-0.22350269556045532, 0.12959136068820953]"
698,"[-0.22354747354984283, 0.21436356008052826]"
699,"[-0.2234131097793579, -0.03995303809642792]"
700,"[-0.22345790266990662, 0.044819168746471405]"
701,"[-0.22368185222148895, -0.031319841742515564]"
702,"[-0.22372664511203766, 0.05345235392451286]"
703,"[-0.22359226644039154, -0.20086424052715302]"
704,"[-0.22363705933094025, -0.11609204858541489]"
705,"[-0.22386100888252258, -0.19223105907440186]"
706,"[-0.2239058017730713, -0.10745885223150253]"
707,"[-0.22377143800258636, 0.1382245570421219]"
708,"[-0.22381623089313507, 0.2229967564344406]"
709,"[-0.22260688245296478, -0.06585259735584259]"
710,"[-0.2226516604423523, 0.018919598311185837]"
711,"[-0.22251729667186737, -0.23539699614048004]"
712,"[-0.22256208956241608, -0.15062479674816132]"
713,"[-0.2227860391139984, -0.22676381468772888]"
714,"[-0.22283083200454712, -0.14199161529541016]"
715,"[-0.222696453332901, 0.10369179397821426]"
716,"[-0.2227412462234497, 0.1884640008211136]"
717,"[-0.22296519577503204, 0.11232498288154602]"
718,"[-0.22300998866558075, 0.19709718227386475]"
719,"[-0.22287562489509583, -0.05721941217780113]"
720,"[-0.22292041778564453, 0.027552785351872444]"
721,"[-0.22314436733722687, -0.048586223274469376]"
722,"[-2.8666563034057617, -4.304793357849121]"
723,"[-0.22305478155612946, -0.21813061833381653]"
724,"[-0.22309957444667816, -0.1333584189414978]"
725,"[-0.21329042315483093, -0.19846981763839722]"
726,"[-0.21333520114421844, -0.1136976107954979]"
727,"[-0.21320083737373352, 0.13198578357696533]"
728,"[-0.21324563026428223, 0.21675798296928406]"
729,"[-0.21346957981586456, 0.14061897993087769]"
730,"[-0.21351437270641327, 0.2253911793231964]"
731,"[-0.21337999403476715, -0.028925415128469467]"
732,"[-0.21342478692531586, 0.05584678426384926]"
733,"[-0.2136487364768982, -0.02029222622513771]"
734,"[-0.2136935293674469, 0.06447996944189072]"
735,"[-0.21355916559696198, -0.18983662128448486]"
736,"[-0.21360395848751068, -0.10506442189216614]"
737,"[-0.21382790803909302, -0.1812034398317337]"
738,"[-0.21387270092964172, -0.09643124043941498]"
739,"[-0.2137383222579956, 0.14925216138362885]"
740,"[-0.2137831151485443, 0.23402436077594757]"
741,"[-0.21257376670837402, -0.054824985563755035]"
742,"[-0.21261855959892273, 0.029947221279144287]"
743,"[-0.2124841809272766, -0.2243693768978119]"
744,"[-0.21252897381782532, -0.13959717750549316]"
745,"[-0.21275292336940765, -0.21573619544506073]"
746,"[-0.21279771625995636, -0.130963996052742]"
747,"[-0.21266335248947144, 0.11471942067146301]"
748,"[-0.21270814538002014, 0.19949160516262054]"
749,"[-0.21293209493160248, 0.12335260957479477]"
750,"[-0.21297688782215118, 0.2081248015165329]"
751,"[-0.21284250915050507, -0.04619179666042328]"
752,"[-0.21288730204105377, 0.038580410182476044]"
753,"[-0.2131112515926361, -0.037558600306510925]"
754,"[-0.21315604448318481, 0.0472135953605175]"
755,"[-0.2130216658115387, -0.20710299909114838]"
756,"[-0.2130664587020874, -0.12233080714941025]"
757,"[-0.21472372114658356, 0.01424053031951189]"
758,"[-0.21476851403713226, 0.09901272505521774]"
759,"[-0.21463413536548615, -0.15530386567115784]"
760,"[-0.21467892825603485, -0.07053166627883911]"
761,"[-0.2149028778076172, -0.14667068421840668]"
762,"[-0.2149476706981659, -0.06189848110079765]"
763,"[-0.21481330692768097, 0.18378491699695587]"
764,"[-0.21485808491706848, -0.2314428836107254]"
765,"[-0.215082049369812, 0.19241811335086823]"
766,"[-0.21512682735919952, -0.22280968725681305]"
767,"[-0.2149924635887146, 0.022873718291521072]"
768,"[-0.2150372564792633, 0.1076459139585495]"
769,"[-0.21526120603084564, 0.03150690719485283]"
770,"[-0.21530599892139435, 0.11627910286188126]"
771,"[-0.21517162024974823, -0.13803748786449432]"
772,"[-0.21521641314029694, -0.0532652921974659]"
773,"[-0.21400706470012665, 0.1578853577375412]"
774,"[-0.21405185759067535, 0.24265755712985992]"
775,"[-0.21391747891902924, -0.011659039184451103]"
776,"[-0.21396227180957794, 0.07311315834522247]"
777,"[-0.21418623626232147, -0.003025851910933852]"
778,"[-0.21423101425170898, 0.08174635469913483]"
779,"[-0.21409665048122406, -0.17257024347782135]"
780,"[-0.21414144337177277, -0.08779805153608322]"
781,"[-0.2143653929233551, -0.1639370620250702]"
782,"[-0.2144101858139038, -0.07916486263275146]"
783,"[-0.2142758071422577, 0.16651853919029236]"
784,"[-0.2143206000328064, -0.24870926141738892]"
785,"[-0.21454454958438873, 0.1751517355442047]"
786,"[-0.21458934247493744, -0.24007606506347656]"
787,"[-0.21445497870445251, 0.005607342813163996]"
788,"[-0.21449977159500122, 0.09037954360246658]"
789,"[-0.21615701913833618, 0.22695086896419525]"
790,"[-0.2162018120288849, -0.18827693164348602]"
791,"[-0.21606743335723877, 0.0574064739048481]"
792,"[-0.21611222624778748, 0.14217866957187653]"
793,"[-0.2163361757993698, 0.06603965908288956]"
794,"[-0.21638096868991852, 0.15081186592578888]"
795,"[-0.2162466049194336, -0.1035047322511673]"
796,"[-0.2162913978099823, -0.01873253472149372]"
797,"[-0.21651534736156464, -0.09487154334783554]"
798,"[-0.21656014025211334, -0.010099347680807114]"
799,"[-0.21642576158046722, 0.2355840504169464]"
800,"[-0.21647055447101593, -0.17964375019073486]"
801,"[-0.21669450402259827, 0.24421724677085876]"
802,"[-0.21673929691314697, -0.1710105538368225]"
803,"[-0.21660493314266205, 0.07467284798622131]"
804,"[-0.21664971113204956, 0.15944504737854004]"
805,"[-0.21544036269187927, -0.12940430641174316]"
806,"[-0.21548515558242798, -0.04463210329413414]"
807,"[-0.21535079181194305, 0.20105129480361938]"
808,"[-0.21539558470249176, -0.2141765058040619]"
809,"[-0.2156195342540741, 0.20968449115753174]"
810,"[-0.2156643271446228, -0.20554330945014954]"
811,"[-0.21552994847297668, 0.04014009237289429]"
812,"[-0.2155747413635254, 0.12491229921579361]"
813,"[-0.21579869091510773, 0.04877328872680664]"
814,"[-0.21584348380565643, 0.13354548811912537]"
815,"[-0.2157091200351715, -0.12077111750841141]"
816,"[-0.21575389802455902, -0.03599891811609268]"
817,"[-0.21597786247730255, -0.11213792860507965]"
818,"[-0.21602264046669006, -0.02736572176218033]"
819,"[-0.21588827669620514, 0.2183176726102829]"
820,"[-0.21593306958675385, -0.19691012799739838]"
821,"[-0.2175903171300888, -0.060338787734508514]"
822,"[-0.2176351100206375, 0.024433409795165062]"
823,"[-0.2175007462501526, -0.22988319396972656]"
824,"[-0.2175455242395401, -0.14511099457740784]"
825,"[-0.21776948869228363, -0.2212499976158142]"
826,"[-0.21781428158283234, -0.13647779822349548]"
827,"[-0.21767990291118622, 0.10920561105012894]"
828,"[-0.21772469580173492, 0.19397780299186707]"
829,"[-0.21794864535331726, 0.1178387925028801]"
830,"[-0.21799343824386597, 0.20261098444461823]"
831,"[-0.21785905957221985, -0.051705602556467056]"
832,"[-0.21790385246276855, 0.03306659683585167]"
833,"[-0.2181278020143509, -0.0430724136531353]"
834,"[-0.2181725949048996, 0.041699785739183426]"
835,"[-0.21803823113441467, -0.21261681616306305]"
836,"[-0.21808302402496338, -0.12784461677074432]"
837,"[-0.2168736755847931, 0.08330603688955307]"
838,"[-0.2169184535741806, 0.1680782437324524]"
839,"[-0.21678408980369568, -0.08623836189508438]"
840,"[-0.21682888269424438, -0.0014661602908745408]"
841,"[-0.21705283224582672, -0.07760517299175262]"
842,"[-0.21709762513637543, 0.007167027331888676]"
843,"[-0.2169632464647293, -0.24714957177639008]"
844,"[-0.21700803935527802, -0.16237737238407135]"
845,"[-0.21723198890686035, -0.23851637542247772]"
846,"[-0.21727678179740906, -0.153744176030159]"
847,"[-0.21714241802692413, 0.09193923324346542]"
848,"[-0.21718721091747284, 0.17671142518520355]"
849,"[-0.21741116046905518, 0.10057242214679718]"
850,"[-0.21745595335960388, 0.1853446215391159]"
851,"[-0.21732157468795776, -0.06897198408842087]"
852,"[-0.21736636757850647, 0.015800222754478455]"
853,"[-0.20755721628665924, -0.04931117221713066]"
854,"[-0.20760200917720795, 0.035461027175188065]"
855,"[-0.20746763050556183, -0.2188555747270584]"
856,"[-0.20751242339611053, -0.13408337533473969]"
857,"[-0.20773637294769287, -0.21022237837314606]"
858,"[-0.20778116583824158, -0.12545017898082733]"
859,"[-0.20764678716659546, 0.1202332153916359]"
860,"[-0.20769158005714417, 0.20500542223453522]"
861,"[-0.2079155296087265, 0.12886640429496765]"
862,"[-0.2079603224992752, 0.21363860368728638]"
863,"[-0.20782595872879028, -0.040677983313798904]"
864,"[-0.207870751619339, 0.04409421235322952]"
865,"[-0.20809470117092133, -0.032044798135757446]"
866,"[-0.20813949406147003, 0.052727408707141876]"
867,"[-0.2080051153898239, -0.2015891969203949]"
868,"[-0.20804990828037262, -0.11681699752807617]"
869,"[-0.20684055984020233, 0.09433365613222122]"
870,"[-0.20688535273075104, 0.17910584807395935]"
871,"[-0.20675097405910492, -0.07521074265241623]"
872,"[-0.20679576694965363, 0.009561463259160519]"
873,"[-0.20701971650123596, -0.06657754629850388]"
874,"[-0.20706450939178467, 0.0181946512311697]"
875,"[-0.20693014562129974, -0.23612195253372192]"
876,"[-0.20697493851184845, -0.1513497531414032]"
877,"[-0.2071988880634308, -0.22748875617980957]"
878,"[-0.2072436809539795, -0.14271655678749084]"
879,"[-0.20710930228233337, 0.10296683758497238]"
880,"[-0.20715409517288208, 0.1877390444278717]"
881,"[-0.20737804472446442, 0.11160002648830414]"
882,"[-0.20742283761501312, 0.19637222588062286]"
883,"[-0.2072884738445282, -0.05794436112046242]"
884,"[-0.2073332518339157, 0.026827838271856308]"
885,"[-0.20899051427841187, 0.16339915990829468]"
886,"[-3.757113456726074, -0.31044551730155945]"
887,"[-0.20890092849731445, -0.006145227700471878]"
888,"[-0.20894572138786316, 0.07862696051597595]"
889,"[-0.2091696709394455, 0.0024879598058760166]"
890,"[-0.2092144638299942, 0.08726014941930771]"
891,"[-0.20908010005950928, -0.16705644130706787]"
892,"[-0.2091248780488968, -0.08228423446416855]"
893,"[-0.20934884250164032, -0.15842324495315552]"
894,"[-0.20939363539218903, -0.07365105301141739]"
895,"[-0.2092592567205429, 0.17203235626220703]"
896,"[-0.2093040496110916, -0.24319544434547424]"
897,"[-0.20952799916267395, 0.1806655377149582]"
898,"[-0.20957279205322266, -0.23456226289272308]"
899,"[-0.20943841338157654, 0.011121147312223911]"
900,"[-0.20948320627212524, 0.09589334577322006]"
901,"[-0.20827385783195496, -0.19295600056648254]"
902,"[-0.20831865072250366, -0.10818380862474442]"
903,"[-0.20818428695201874, 0.13749960064888]"
904,"[-0.20822906494140625, 0.22227180004119873]"
905,"[-0.20845302939414978, 0.14613278210163116]"
906,"[-0.2084978222846985, 0.2309049814939499]"
907,"[-0.20836344361305237, -0.023411601781845093]"
908,"[-0.20840823650360107, 0.06136058643460274]"
909,"[-0.2086321860551834, -0.014778414741158485]"
910,"[-0.20867697894573212, 0.06999377906322479]"
911,"[-0.208542600274086, -0.18432281911373138]"
912,"[-0.2085873931646347, -0.09955061227083206]"
913,"[-0.20881135761737823, -0.17568962275981903]"
914,"[-0.20885613560676575, -0.0909174233675003]"
915,"[-0.20872177183628082, 0.15476597845554352]"
916,"[-0.20876656472682953, 0.23953817784786224]"
917,"[-0.2104238122701645, -0.12389048933982849]"
918,"[-0.2104686051607132, -0.039118293672800064]"
919,"[-5.0040788650512695, -2.9809813499450684]"
920,"[-0.21037901937961578, -0.20866268873214722]"
921,"[-0.21060298383235931, 0.21519829332828522]"
922,"[-0.21064776182174683, -0.20002950727939606]"
923,"[-0.2105133980512619, 0.04565390571951866]"
924,"[-0.2105581909418106, 0.1304260939359665]"
925,"[-0.21078214049339294, 0.05428709089756012]"
926,"[-0.21082693338394165, 0.13905929028987885]"
927,"[-0.21069255471229553, -0.11525730043649673]"
928,"[-0.21073734760284424, -0.030485106632113457]"
929,"[-0.21096129715442657, -0.10662411898374557]"
930,"[-0.21100609004497528, -0.0218519177287817]"
931,"[-0.21087172627449036, 0.22383148968219757]"
932,"[-0.21091650426387787, -0.1913963109254837]"
933,"[-0.20970717072486877, 0.01975434273481369]"
934,"[-0.2097519487142563, 0.10452653467655182]"
935,"[-0.20961758494377136, -0.14979006350040436]"
936,"[-0.20966237783432007, -0.06501786410808563]"
937,"[-0.2098863273859024, -0.141156867146492]"
938,"[-0.2099311202764511, -0.05638466775417328]"
939,"[-0.209796741604805, 0.18929873406887054]"
940,"[-3.7624380588531494, -0.7305878400802612]"
941,"[-4.55255651473999, -1.120360255241394]"
942,"[-3.700634479522705, -0.6081576943397522]"
943,"[-0.20997591316699982, 0.028387529775500298]"
944,"[-0.21002069115638733, 0.11315972357988358]"
945,"[-0.21024465560913086, 0.037020716816186905]"
946,"[-0.21028944849967957, 0.12179290503263474]"
947,"[-0.21015506982803345, -0.13252368569374084]"
948,"[-0.21019986271858215, -0.04775148257613182]"
949,"[-0.21185711026191711, 0.08881984651088715]"
950,"[-0.21190190315246582, 0.17359204590320587]"
951,"[-0.2117675393819809, -0.08072454482316971]"
952,"[-0.2118123322725296, 0.004047651309520006]"
953,"[-0.21203628182411194, -0.07209135591983795]"
954,"[-5.8342204093933105, -4.1338276863098145]"
955,"[-0.21194669604301453, -0.2416357547044754]"
956,"[-0.21199148893356323, -0.15686355531215668]"
957,"[-0.21221543848514557, -0.23300257325172424]"
958,"[-0.21226023137569427, -0.14823037385940552]"
959,"[-0.21212585270404816, 0.0974530354142189]"
960,"[-0.21217064559459686, 0.18222522735595703]"
961,"[-0.2123946100473404, 0.10608623176813126]"
962,"[-3.7931296825408936, -0.5205828547477722]"
963,"[-0.21230502426624298, -0.06345817446708679]"
964,"[-0.2123498171567917, 0.021314026787877083]"
965,"[-0.2111404687166214, 0.23246467113494873]"
966,"[-0.2111852616071701, -0.18276312947273254]"
967,"[-0.211050882935524, 0.06292028725147247]"
968,"[-0.2110956758260727, 0.14769247174263]"
969,"[-0.21131962537765503, 0.07155347615480423]"
970,"[-0.21136441826820374, 0.15632566809654236]"
971,"[-0.21123003959655762, -0.09799093008041382]"
972,"[-0.21127483248710632, -0.013218723237514496]"
973,"[-0.21149879693984985, -0.08935773372650146]"
974,"[-0.21154357492923737, -0.0045855361968278885]"
975,"[-0.21140921115875244, 0.24109786748886108]"
976,"[-0.21145400404930115, -0.1741299331188202]"
977,"[-0.21167795360088348, 0.24973104894161224]"
978,"[-0.2117227464914322, -0.16549675166606903]"
979,"[-0.21158836781978607, 0.08018666505813599]"
980,"[-0.21163316071033478, 0.16495884954929352]"
981,"[-0.20182400941848755, 0.0998474657535553]"
982,"[-0.20186880230903625, 0.18461966514587402]"
983,"[-0.20173442363739014, -0.06969693303108215]"
984,"[-0.20177921652793884, 0.01507525984197855]"
985,"[-0.20200316607952118, -0.0610637441277504]"
986,"[-0.20204795897006989, 0.02370845526456833]"
987,"[-0.20191358029842377, -0.23060813546180725]"
988,"[-0.20195837318897247, -0.14583593606948853]"
989,"[-0.202182337641716, -0.2219749540090561]"
990,"[-0.20222711563110352, -0.13720275461673737]"
991,"[-0.2020927518606186, 0.10848065465688705]"
992,"[-0.2021375447511673, 0.19325284659862518]"
993,"[-0.20236149430274963, 0.11711384356021881]"
994,"[-0.20240628719329834, 0.20188604295253754]"
995,"[-0.20227190852165222, -0.05243054777383804]"
996,"[-0.20231670141220093, 0.03234164044260979]"
997,"[-0.20110735297203064, 0.24349229037761688]"
998,"[-0.20115214586257935, -0.1717355102300644]"
999,"[-0.20101776719093323, 0.07394789904356003]"
1000,"[-0.20106256008148193, 0.15872009098529816]"
1001,"[-0.20128652453422546, 0.08258108049631119]"
1002,"[-0.20133130252361298, 0.1673532873392105]"
1003,"[-4.567267894744873, -0.9088365435600281]"
1004,"[-0.20124173164367676, -0.0021911149378865957]"
1005,"[-0.2014656811952591, -0.07833011448383331]"
1006,"[-0.2015104740858078, 0.006442072335630655]"
1007,"[-0.20137609541416168, -0.24787451326847076]"
1008,"[-0.2014208883047104, -0.16310231387615204]"
1009,"[-0.20164483785629272, -0.2392413318157196]"
1010,"[-0.20168963074684143, -0.15446913242340088]"
1011,"[-6.129075050354004, -3.663971185684204]"
1012,"[-0.2016000598669052, 0.17598646879196167]"
1013,"[-0.20325730741024017, -0.18744219839572906]"
1014,"[-0.20330210030078888, -0.10266999900341034]"
1015,"[-0.20316772162914276, 0.14301340281963348]"
1016,"[-0.20321251451969147, 0.2277856022119522]"
1017,"[-0.2034364640712738, 0.15164659917354584]"
1018,"[-0.2034812569618225, 0.23641879856586456]"
1019,"[-0.20334689319133759, -0.017897797748446465]"
1020,"[-0.2033916860818863, 0.06687439978122711]"
1021,"[-0.20361563563346863, -0.00926460325717926]"
1022,"[-0.20366042852401733, 0.07550758868455887]"
1023,"[-0.20352604985237122, -0.1788090020418167]"
1024,"[-0.20357084274291992, -0.09403681010007858]"
1025,"[-0.20379479229450226, -0.17017582058906555]"
1026,"[-0.20383958518505096, -0.08540361374616623]"
1027,"[-0.20370522141456604, 0.160279780626297]"
1028,"[-0.20374999940395355, 0.24505198001861572]"
1029,"[-0.20254065096378326, -0.04379735887050629]"
1030,"[-0.20258544385433197, 0.040974829345941544]"
1031,"[-0.20245108008384705, -0.21334175765514374]"
1032,"[-0.20249587297439575, -0.128569558262825]"
1033,"[-0.2027198225259781, -0.20470857620239258]"
1034,"[-0.2027646154165268, -0.11993636935949326]"
1035,"[-0.20263023674488068, 0.12574702501296997]"
1036,"[-0.20267502963542938, 0.2105192244052887]"
1037,"[-0.20289897918701172, 0.13438022136688232]"
1038,"[-0.20294377207756042, 0.21915242075920105]"
1039,"[-0.2028094083070755, -0.03516417369246483]"
1040,"[-0.202854186296463, 0.0496080182492733]"
1041,"[-0.20307815074920654, -0.02653098665177822]"
1042,"[-0.20312292873859406, 0.05824120342731476]"
1043,"[-0.20298856496810913, -0.19607537984848022]"
1044,"[-0.20303335785865784, -0.1113031804561615]"
1045,"[-0.2046906054019928, 0.02526813931763172]"
1046,"[-0.2047353982925415, 0.1100403368473053]"
1047,"[-0.20460103452205658, -0.14427624642848969]"
1048,"[-0.2046458125114441, -0.05950405076146126]"
1049,"[-0.20486977696418762, -0.13564306497573853]"
1050,"[-0.20491455495357513, -0.0508708655834198]"
1051,"[-0.2047801911830902, 0.19481253623962402]"
1052,"[-0.20482498407363892, -0.22041526436805725]"
1053,"[-0.20504893362522125, 0.20344573259353638]"
1054,"[-0.20509372651576996, -0.2117820680141449]"
1055,"[-0.20495934784412384, 0.03390132635831833]"
1056,"[-0.20500414073467255, 0.11867353320121765]"
1057,"[-0.20522809028625488, 0.04253452271223068]"
1058,"[-0.2052728831768036, 0.1273067146539688]"
1059,"[-0.20513851940631866, -0.12700986862182617]"
1060,"[-0.20518331229686737, -0.04223767668008804]"
1061,"[-0.20397396385669708, 0.16891297698020935]"
1062,"[-0.2040187418460846, -0.24631482362747192]"
1063,"[-0.20388437807559967, -0.0006314234342426062]"
1064,"[-0.20392917096614838, 0.08414077758789062]"
1065,"[-0.2041531205177307, 0.008001764304935932]"
1066,"[-0.20419791340827942, 0.09277395904064178]"
1067,"[-0.2040635347366333, -0.1615426242351532]"
1068,"[-0.204108327627182, -0.07677042484283447]"
1069,"[-0.20433227717876434, -0.15290944278240204]"
1070,"[-0.20437707006931305, -0.06813723593950272]"
1071,"[-0.20424270629882812, 0.1775461584329605]"
1072,"[-0.20428749918937683, -0.23768164217472076]"
1073,"[-0.20451144874095917, 0.18617935478687286]"
1074,"[-0.20455624163150787, -0.2290484458208084]"
