nodeId,embedding
542,"[-0.12610933184623718, 0.2089683562517166]"
543,"[-0.12597495317459106, -0.045348238199949265]"
544,"[-0.12601974606513977, 0.03942395746707916]"
545,"[-0.1262436956167221, -0.036715053021907806]"
546,"[6.897654056549072, 2.859605312347412]"
547,"[-0.1261541098356247, -0.20625944435596466]"
548,"[-0.1261989027261734, -0.12148725241422653]"
549,"[-0.12642286717891693, -0.1976262629032135]"
550,"[-0.12646764516830444, -0.11285406351089478]"
551,"[-0.12633328139781952, 0.13282933831214905]"
552,"[-0.12637807428836823, 0.21760153770446777]"
553,"[-0.12803532183170319, -0.14582712948322296]"
554,"[8.270634651184082, 3.2017345428466797]"
555,"[8.266758918762207, 3.0015616416931152]"
556,"[-0.12799052894115448, -0.2305993288755417]"
557,"[-0.128214493393898, 0.19326166808605194]"
558,"[-0.12825927138328552, -0.22196613252162933]"
559,"[-0.1281249076128006, 0.023717274889349937]"
560,"[-0.1281697005033493, 0.10848947614431381]"
561,"[-0.12839365005493164, 0.032350461930036545]"
562,"[-0.12843844294548035, 0.11712265759706497]"
563,"[-0.12830406427383423, -0.1371939331293106]"
564,"[-0.12834885716438293, -0.05242173373699188]"
565,"[-0.12857280671596527, -0.12856075167655945]"
566,"[-0.12861759960651398, -0.043788548558950424]"
567,"[-0.12848323583602905, 0.2018948495388031]"
568,"[-0.12852802872657776, -0.21333295106887817]"
569,"[-0.12731868028640747, -0.0021822948474437]"
570,"[-0.12736345827579498, 0.08258990198373795]"
571,"[-0.12722909450531006, -0.17172668874263763]"
572,"[-0.12727388739585876, -0.08695448935031891]"
573,"[-0.1274978369474411, -0.16309350728988647]"
574,"[-0.1275426298379898, -0.07832130789756775]"
575,"[-0.1274082511663437, 0.16736209392547607]"
576,"[-0.1274530440568924, -0.2478657066822052]"
577,"[9.495819091796875, 4.1284637451171875]"
578,"[-0.12772178649902344, -0.23923251032829285]"
579,"[-0.1275874227285385, 0.006450892426073551]"
580,"[4.398314952850342, 3.360368251800537]"
581,"[-0.12785616517066956, 0.01508408784866333]"
582,"[-0.12790095806121826, 0.09985628724098206]"
583,"[-0.12776657938957214, -0.15446031093597412]"
584,"[-0.12781137228012085, -0.06968811899423599]"
585,"[-0.1294686198234558, 0.06688322126865387]"
586,"[-0.12951341271400452, 0.1516554206609726]"
587,"[12.512152671813965, -5.703794002532959]"
588,"[-0.1294238418340683, -0.017888978123664856]"
589,"[2.5366015434265137, -2.4448740482330322]"
590,"[-0.12969258427619934, -0.009255791082978249]"
591,"[7.80389404296875, 3.8822970390319824]"
592,"[-0.12960299849510193, -0.17880019545555115]"
593,"[-0.12982694804668427, 0.24506080150604248]"
594,"[-0.12987174093723297, -0.1701669991016388]"
595,"[-0.12973736226558685, 0.07551641017198563]"
596,"[-0.12978215515613556, 0.16028860211372375]"
597,"[-0.1300061196088791, 0.08414959162473679]"
598,"[-0.1300508975982666, 0.1689217984676361]"
599,"[-0.12991653382778168, -0.08539479970932007]"
600,"[-0.12996132671833038, -0.0006226032273843884]"
601,"[-0.1287519782781601, 0.21052804589271545]"
602,"[-0.1287967711687088, -0.20469975471496582]"
603,"[-0.12866239249706268, 0.0409836508333683]"
604,"[5.809445858001709, -4.215635299682617]"
605,"[-0.12893113493919373, 0.04961683601140976]"
606,"[-0.12897592782974243, 0.13438904285430908]"
607,"[-0.1288415491580963, -0.1199275553226471]"
608,"[-0.12888634204864502, -0.03515535965561867]"
609,"[-0.12911030650138855, -0.11129437386989594]"
610,"[-0.12915508449077606, -0.02652217261493206]"
611,"[-0.12902072072029114, 0.2191612273454666]"
612,"[-0.12906551361083984, -0.19606657326221466]"
613,"[-0.12928946316242218, 0.22779442369937897]"
614,"[5.736447334289551, -4.238109111785889]"
615,"[-0.12919987738132477, 0.05825003236532211]"
616,"[-0.12924467027187347, 0.14302222430706024]"
617,"[-0.13090193271636963, -0.2204064428806305]"
618,"[-0.13094671070575714, -0.13563424348831177]"
619,"[-0.13081234693527222, 0.11004916578531265]"
620,"[-0.13085713982582092, 0.19482135772705078]"
621,"[-0.13108108937740326, 0.11868235468864441]"
622,"[-0.13112588226795197, 0.20345453917980194]"
623,"[-0.13099150359630585, -0.05086205154657364]"
624,"[-0.13103629648685455, 0.033910155296325684]"
625,"[-0.1312602460384369, -0.042228855192661285]"
626,"[-0.1313050389289856, 0.04254334047436714]"
627,"[-0.13117067515850067, -0.21177326142787933]"
628,"[-0.13121546804904938, -0.1270010620355606]"
629,"[-0.1314394176006317, -0.20314006507396698]"
630,"[-0.13148421049118042, -0.11836786568164825]"
631,"[-0.1313498318195343, 0.12731553614139557]"
632,"[-0.131394624710083, 0.2120877355337143]"
633,"[-0.13018527626991272, -0.07676161080598831]"
634,"[-0.13023006916046143, 0.00801058392971754]"
635,"[-0.1300956904888153, -0.24630601704120636]"
636,"[-0.130140483379364, -0.16153381764888763]"
637,"[-0.13036443293094635, -0.237672820687294]"
638,"[-0.13040922582149506, -0.15290062129497528]"
639,"[-0.13027486205101013, 0.09278278052806854]"
640,"[-0.13031965494155884, 0.17755497992038727]"
641,"[-0.13054360449314117, 0.1014159694314003]"
642,"[-0.13058839738368988, 0.18618816137313843]"
643,"[-0.13045401871204376, -0.06812842935323715]"
644,"[-0.13049881160259247, 0.016643771901726723]"
645,"[-0.1307227611541748, -0.059495240449905396]"
646,"[-0.1307675540447235, 0.02527695894241333]"
647,"[-0.1306331902742386, -0.22903963923454285]"
648,"[-0.1306779682636261, -0.14426743984222412]"
649,"[-0.12086882442235947, -0.20937882363796234]"
650,"[-0.12091360241174698, -0.12460662424564362]"
651,"[-0.12077923119068146, 0.12107677012681961]"
652,"[-0.12082403153181076, 0.20584897696971893]"
653,"[-0.1210479810833931, 0.12970995903015137]"
654,"[-0.1210927665233612, 0.2144821584224701]"
655,"[-0.12095839530229568, -0.03983442857861519]"
656,"[5.712380886077881, -4.310032844543457]"
657,"[-0.12122714519500732, -0.031201239675283432]"
658,"[-0.12127193063497543, 0.0535709485411644]"
659,"[-0.12113755941390991, -0.20074564218521118]"
660,"[-0.12118235230445862, -0.11597343534231186]"
661,"[-0.12140630185604095, -0.19211244583129883]"
662,"[-0.12145109474658966, -0.1073402538895607]"
663,"[-0.12131673097610474, 0.13834315538406372]"
664,"[-0.12136151641607285, 0.22311535477638245]"
665,"[-0.12015216797590256, -0.06573399901390076]"
666,"[-0.12019696086645126, 0.019038207828998566]"
667,"[-0.12006258964538574, -0.2352783977985382]"
668,"[-0.12010737508535385, -0.15050619840621948]"
669,"[-0.12033133208751678, -0.22664520144462585]"
670,"[-0.12037612497806549, -0.14187300205230713]"
671,"[-0.12024174630641937, 0.1038103997707367]"
672,"[-0.12028653174638748, 0.18858259916305542]"
673,"[-0.12051049619913101, 0.11244358867406845]"
674,"[5.139735221862793, -3.640103340148926]"
675,"[-0.1204209104180336, -0.0571008026599884]"
676,"[-0.12046569585800171, 0.027671394869685173]"
677,"[-0.12068966031074524, -0.04846761375665665]"
678,"[-0.12073443830013275, 0.03630458191037178]"
679,"[-0.12060006707906723, -0.2180120199918747]"
680,"[-0.12064485996961594, -0.13323982059955597]"
681,"[-0.1223021149635315, 0.003331516869366169]"
682,"[-0.1223469153046608, 0.08810370415449142]"
683,"[-0.12221254408359528, -0.16621288657188416]"
684,"[-0.12225732207298279, -0.08144067972898483]"
685,"[-0.12248128652572632, -0.1575796902179718]"
686,"[-0.12252607941627502, -0.07280749082565308]"
687,"[-0.1223917007446289, 0.17287591099739075]"
688,"[-0.12243648618459702, -0.24235188961029053]"
689,"[-0.12266045063734055, 0.1815090924501419]"
690,"[-0.12270523607730865, -0.23371870815753937]"
691,"[-0.12257085740566254, 0.011964703910052776]"
692,"[-0.12261565029621124, 0.09673689305782318]"
693,"[-0.12283960729837418, 0.02059789188206196]"
694,"[-0.12288440018892288, 0.10537008196115494]"
695,"[-0.12275002151727676, -0.14894650876522064]"
696,"[13.735882759094238, -4.7440948486328125]"
697,"[-0.12158546596765518, 0.14697633683681488]"
698,"[-0.12163025885820389, 0.2317485362291336]"
699,"[-0.12149588763713837, -0.022568052634596825]"
700,"[-0.12154068052768707, 0.062204137444496155]"
701,"[-0.12176463007926941, -0.013934865593910217]"
702,"[-0.12180941551923752, 0.07083733379840851]"
703,"[-0.1216750517487526, -0.18347926437854767]"
704,"[-0.1217198446393013, -0.09870706498622894]"
705,"[-0.12194378674030304, -0.17484606802463531]"
706,"[-0.12198858708143234, -0.09007387608289719]"
707,"[-0.12185421586036682, 0.15560953319072723]"
708,"[-0.12189900130033493, 0.24038173258304596]"
709,"[10.260520935058594, -4.654526233673096]"
710,"[-0.12216775119304657, 0.24901491403579712]"
711,"[-0.12203337997198105, -0.005301670636981726]"
712,"[-0.12207816541194916, 0.07947052270174026]"
713,"[-0.12373541295528412, 0.21604184806346893]"
714,"[-0.12378020584583282, -0.19918595254421234]"
715,"[-0.1236458420753479, 0.04649746045470238]"
716,"[-0.1236906349658966, 0.1312696486711502]"
717,"[-0.12391457706689835, 0.055130649358034134]"
718,"[-0.12395936995744705, 0.13990284502506256]"
719,"[-0.12382500618696213, -0.11441374570131302]"
720,"[-0.12386979907751083, -0.029641548171639442]"
721,"[-0.12409374117851257, -0.10578055679798126]"
722,"[8.391904830932617, 2.963240146636963]"
723,"[-0.12400417029857635, 0.2246750444173813]"
724,"[-0.12404895573854446, -0.1905527561903]"
725,"[-0.1242729052901268, 0.23330822587013245]"
726,"[-0.1243177056312561, -0.18191957473754883]"
727,"[-0.12418333441019058, 0.06376383453607559]"
728,"[-0.1242281123995781, 0.14853602647781372]"
729,"[-0.1230187714099884, -0.1403133124113083]"
730,"[-0.12306355684995651, -0.05554112046957016]"
731,"[-0.12292918562889099, 0.19014228880405426]"
732,"[-0.1229739785194397, -0.22508551180362701]"
733,"[-0.12319793552160263, 0.19877547025680542]"
734,"[-0.12324272096157074, -0.21645233035087585]"
735,"[-0.12310834974050522, 0.029231078922748566]"
736,"[-0.12315314263105392, 0.11400327831506729]"
737,"[-0.12337709963321686, 0.03786427527666092]"
738,"[-0.12342188507318497, 0.12263646721839905]"
739,"[-0.12328750640153885, -0.13168013095855713]"
740,"[-0.12333230674266815, -0.0469079315662384]"
741,"[-0.12355626374483109, -0.12304694205522537]"
742,"[-0.1236010417342186, -0.03827473521232605]"
743,"[-0.12346667051315308, 0.20740866661071777]"
744,"[-0.12351147085428238, -0.2078191339969635]"
745,"[-0.12516872584819794, -0.07124780118465424]"
746,"[-0.12521351873874664, 0.01352439634501934]"
747,"[-0.12507914006710052, -0.2407921999692917]"
748,"[-0.12512393295764923, -0.15602000057697296]"
749,"[-0.12534788250923157, -0.23215901851654053]"
750,"[-0.12539267539978027, -0.1473868191242218]"
751,"[-0.12525829672813416, 0.09829659014940262]"
752,"[-0.12530308961868286, 0.18306878209114075]"
753,"[5.350283622741699, -3.8052031993865967]"
754,"[-0.1255718320608139, 0.1917019784450531]"
755,"[-0.12543746829032898, -0.06261461228132248]"
756,"[-0.12548226118087769, 0.022157583385705948]"
757,"[-0.12570621073246002, -0.05398142710328102]"
758,"[-0.12575100362300873, 0.030790770426392555]"
759,"[-0.1256166249513626, -0.22352582216262817]"
760,"[-0.12566141784191132, -0.13875362277030945]"
761,"[-0.12445206940174103, 0.07239702343940735]"
762,"[-0.12449686229228973, 0.15716922283172607]"
763,"[-0.12436249107122421, -0.0971473753452301]"
764,"[-0.12440727651119232, -0.012375174090266228]"
765,"[-0.12463123351335526, -0.08851418644189835]"
766,"[-0.12467602640390396, -0.003741986583918333]"
767,"[-0.12454165518283844, 0.2419414222240448]"
768,"[-0.12458644062280655, -0.17328637838363647]"
769,"[-0.12481039762496948, -0.24942539632320404]"
770,"[-0.12485519051551819, -0.16465319693088531]"
771,"[-0.12472081929445267, 0.0810302197933197]"
772,"[-0.12476560473442078, 0.16580240428447723]"
773,"[-0.12498956173658371, 0.08966340869665146]"
774,"[-0.12503434717655182, 0.1744356006383896]"
775,"[-0.1248999759554863, -0.07988099753856659]"
776,"[-0.1249447613954544, 0.0048912083730101585]"
777,"[-0.16100125014781952, 0.24651069939136505]"
778,"[-0.16104604303836823, -0.16871710121631622]"
779,"[-0.1609116792678833, 0.0769663080573082]"
780,"[-0.1609564572572708, 0.16173849999904633]"
781,"[-0.16118042171001434, 0.08559950441122055]"
782,"[-0.16122521460056305, 0.17037169635295868]"
783,"[-0.16109083592891693, -0.0839449018239975]"
784,"[-0.16113562881946564, 0.0008272988488897681]"
785,"[-0.16135957837104797, -0.07531171292066574]"
786,"[-0.16140437126159668, 0.009460493922233582]"
787,"[-0.16126999258995056, -0.2448561042547226]"
788,"[-0.16131478548049927, -0.16008390486240387]"
789,"[-0.1615387499332428, -0.23622292280197144]"
790,"[-0.1615835279226303, -0.1514507234096527]"
791,"[-0.16144916415214539, 0.09423269331455231]"
792,"[-0.1614939570426941, 0.17900487780570984]"
793,"[-0.1602846086025238, -0.10984446108341217]"
794,"[-0.1603294014930725, -0.025072263553738594]"
795,"[-0.1601950228214264, 0.22061114013195038]"
796,"[-0.1602398157119751, -0.1946166604757309]"
797,"[-0.16046376526355743, 0.22924432158470154]"
798,"[-0.16050855815410614, -0.18598347902297974]"
799,"[-0.16037417948246002, 0.05969993397593498]"
800,"[-0.16041897237300873, 0.1444721221923828]"
801,"[-0.16064293682575226, 0.06833311915397644]"
802,"[-0.16068771481513977, 0.15310531854629517]"
803,"[-0.16055335104465485, -0.10121127218008041]"
804,"[-0.16059814393520355, -0.016439076513051987]"
805,"[-0.1608220934867859, -0.09257808327674866]"
806,"[-0.1608668863773346, -0.007805888541042805]"
807,"[-0.16073250770568848, 0.2378775179386139]"
808,"[-0.16077730059623718, -0.17735028266906738]"
809,"[-0.16243456304073334, -0.040778953582048416]"
810,"[-0.16247934103012085, 0.04399324208498001]"
811,"[-0.16234497725963593, -0.21032334864139557]"
812,"[-0.16238977015018463, -0.12555114924907684]"
813,"[-0.16261371970176697, -0.2016901671886444]"
814,"[-0.16265851259231567, -0.11691796779632568]"
815,"[-0.16252413392066956, 0.12876544892787933]"
816,"[-0.16256892681121826, 0.21353763341903687]"
817,"[-0.1627928763628006, 0.1373986303806305]"
818,"[-0.1628376692533493, 0.22217082977294922]"
819,"[-0.16270330548286438, -0.03214576840400696]"
820,"[-0.16274809837341309, 0.05262643098831177]"
821,"[-0.16297204792499542, -0.0235125795006752]"
822,"[-0.16301684081554413, 0.06125962734222412]"
823,"[-0.162882462143898, -0.19305697083473206]"
824,"[-0.16292725503444672, -0.10828477889299393]"
825,"[-0.16171790659427643, 0.10286588221788406]"
826,"[-0.16176269948482513, 0.1876380741596222]"
827,"[-0.16162832081317902, -0.06667851656675339]"
828,"[-0.16167311370372772, 0.01809368096292019]"
829,"[-0.16189706325531006, -0.05804532766342163]"
830,"[-0.16194185614585876, 0.026726868003606796]"
831,"[-0.16180749237537384, -0.22758972644805908]"
832,"[-0.16185228526592255, -0.14281752705574036]"
833,"[-0.16207623481750488, -0.21895654499530792]"
834,"[-0.1621210277080536, -0.1341843456029892]"
835,"[-0.16198664903640747, 0.11149906367063522]"
836,"[-0.16203144192695618, 0.19627125561237335]"
837,"[-0.1622553914785385, 0.12013225257396698]"
838,"[-0.16230018436908722, 0.2049044519662857]"
839,"[-0.1621658056974411, -0.04941214248538017]"
840,"[-0.1622105985879898, 0.03536005690693855]"
841,"[-0.16386786103248596, 0.17193138599395752]"
842,"[-0.16391265392303467, -0.24329641461372375]"
843,"[-0.16377827525138855, 0.0023869904689490795]"
844,"[-0.16382306814193726, 0.0871591866016388]"
845,"[-0.1640470176935196, 0.011020177975296974]"
846,"[2.2945849895477295, 2.191667318344116]"
847,"[-0.16395743191242218, -0.15852421522140503]"
848,"[-0.1640022248029709, -0.0737520232796669]"
849,"[-0.16422618925571442, -0.14989103376865387]"
850,"[-0.16427096724510193, -0.06511883437633514]"
851,"[-0.164136603474617, 0.18056456744670868]"
852,"[-0.1641813963651657, -0.2346632331609726]"
853,"[-0.16440534591674805, 0.18919776380062103]"
854,"[-0.16445013880729675, -0.22603003680706024]"
855,"[-0.16431576013565063, 0.01965336501598358]"
856,"[-0.16436055302619934, 0.1044255718588829]"
857,"[-0.16315120458602905, -0.1844237893819809]"
858,"[-0.16319599747657776, -0.09965158998966217]"
859,"[-0.16306161880493164, 0.14603182673454285]"
860,"[-0.16310641169548035, 0.23080401122570038]"
861,"[-0.16333037614822388, 0.154665008187294]"
862,"[-0.1633751541376114, 0.23943720757961273]"
863,"[-0.16324079036712646, -0.014879384078085423]"
864,"[-0.16328558325767517, 0.06989281624555588]"
865,"[-0.1635095328092575, -0.006246197037398815]"
866,"[-0.1635543256998062, 0.07852599769830704]"
867,"[-0.1634199470281601, -0.17579059302806854]"
868,"[-0.1634647399187088, -0.09101839363574982]"
869,"[-0.16368868947029114, -0.16715741157531738]"
870,"[-0.16373348236083984, -0.08238520473241806]"
871,"[-0.16359911859035492, 0.16329818964004517]"
872,"[-0.16364391148090363, 0.2480703890323639]"
873,"[-0.1653011590242386, -0.11535827070474625]"
874,"[-0.1653459519147873, -0.03058607503771782]"
875,"[-0.16521157324314117, 0.2150973230600357]"
876,"[-0.16525636613368988, -0.20013047754764557]"
877,"[-0.16548031568527222, 0.22373051941394806]"
878,"[-0.16552510857582092, -0.19149728119373322]"
879,"[-0.165390744805336, 0.054186124354600906]"
880,"[-0.1654355376958847, 0.13895832002162933]"
881,"[-0.16565948724746704, 0.06281930953264236]"
882,"[-0.16570428013801575, 0.1475915163755417]"
883,"[-0.16556990146636963, -0.10672508925199509]"
884,"[-0.16561469435691833, -0.021952887997031212]"
885,"[-0.16583864390850067, -0.09809190034866333]"
886,"[8.304764747619629, 4.627798557281494]"
887,"[-0.16574907302856445, 0.23236370086669922]"
888,"[4.082542896270752, 3.220392942428589]"
889,"[2.2332630157470703, -2.265437126159668]"
890,"[9.92174243927002, 5.192010402679443]"
891,"[-0.16449493169784546, -0.14125783741474152]"
892,"[-0.16453972458839417, -0.05648564547300339]"
893,"[-0.1647636741399765, -0.13262465596199036]"
894,"[-0.1648084670305252, -0.047852449119091034]"
895,"[-0.1646740883588791, 0.1978309452533722]"
896,"[-0.1647188812494278, -0.21739685535430908]"
897,"[-0.16494283080101013, 0.20646414160728455]"
898,"[2.777080774307251, -2.566642999649048]"
899,"[-0.1648532599210739, 0.03691974654793739]"
900,"[-0.16489803791046143, 0.12169194221496582]"
901,"[-0.16512200236320496, 0.04555293545126915]"
902,"[-0.16516678035259247, 0.13032513856887817]"
903,"[-0.16503241658210754, -0.123991459608078]"
904,"[-0.16507720947265625, -0.039219263941049576]"
905,"[-0.15526804327964783, -0.10433065891265869]"
906,"[-0.15531283617019653, -0.019558459520339966]"
907,"[7.575982570648193, 4.097968578338623]"
908,"[-0.15522326529026031, -0.18910285830497742]"
909,"[-0.15544721484184265, 0.2347581386566162]"
910,"[-0.15549200773239136, -0.18046966195106506]"
911,"[-0.15535762906074524, 0.06521373987197876]"
912,"[-0.15540242195129395, 0.14998593926429749]"
913,"[-0.15562637150287628, 0.07384692877531052]"
914,"[-0.155671164393425, 0.15861912071704865]"
915,"[-0.15553680062294006, -0.09569747000932693]"
916,"[-0.15558157861232758, -0.010925264097750187]"
917,"[-0.1558055430650711, -0.08706427365541458]"
918,"[-0.1558503359556198, -0.0022920770570635796]"
919,"[9.013355255126953, 4.288732051849365]"
920,"[-0.1557607501745224, -0.1718364804983139]"
921,"[-0.1545514017343521, 0.03931416943669319]"
922,"[-0.15459619462490082, 0.12408636510372162]"
923,"[-0.1544618159532547, -0.13023021817207336]"
924,"[-0.1545066088438034, -0.04545802250504494]"
925,"[-0.15473055839538574, -0.12159702926874161]"
926,"[-0.15477535128593445, -0.03682483360171318]"
927,"[-0.15464098751544952, 0.20885856449604034]"
928,"[-0.15468576550483704, -0.20636923611164093]"
929,"[1.7745226621627808, 1.8889814615249634]"
930,"[-0.15495450794696808, -0.19773603975772858]"
931,"[-0.15482014417648315, 0.04794735461473465]"
932,"[-0.15486493706703186, 0.13271956145763397]"
933,"[-0.1550888866186142, 0.056580543518066406]"
934,"[8.785061836242676, -4.230999946594238]"
935,"[-0.15499930083751678, -0.11296384781599045]"
936,"[-0.1550440937280655, -0.028191646561026573]"
937,"[-0.15670135617256165, 0.10837968438863754]"
938,"[-0.15674614906311035, 0.19315187633037567]"
939,"[-0.15661177039146423, -0.06116471067070961]"
940,"[4.218762397766113, 3.351609468460083]"
941,"[8.268543243408203, 4.6321001052856445]"
942,"[9.613030433654785, -4.923159122467041]"
943,"[-0.15679092705249786, -0.2220759242773056]"
944,"[-0.15683571994304657, -0.13730372488498688]"
945,"[-0.1570596694946289, -0.21344272792339325]"
946,"[-0.1571044623851776, -0.12867052853107452]"
947,"[-0.1569700986146927, 0.1170128732919693]"
948,"[-0.1570148915052414, 0.20178507268428802]"
949,"[-0.15723884105682373, 0.12564605474472046]"
950,"[-0.15728363394737244, 0.21041825413703918]"
951,"[-0.15714925527572632, -0.0438983291387558]"
952,"[-0.15719404816627502, 0.04087386652827263]"
953,"[-0.15598469972610474, -0.24797548353672028]"
954,"[2.6844887733459473, -2.5525524616241455]"
955,"[-0.15589511394500732, 0.08248011022806168]"
956,"[-0.15593990683555603, 0.167252317070961]"
957,"[-0.15616385638713837, 0.09111329913139343]"
958,"[-0.15620864927768707, 0.17588549852371216]"
959,"[-0.15607428550720215, -0.07843108475208282]"
960,"[-0.15611907839775085, 0.006341110449284315]"
961,"[-0.1563430279493332, -0.06979790329933167]"
962,"[2.8581676483154297, 2.5296952724456787]"
963,"[-0.15625344216823578, -0.23934230208396912]"
964,"[-0.15629823505878448, -0.1545701026916504]"
965,"[-0.15652218461036682, -0.23070910573005676]"
966,"[-0.15656697750091553, -0.14593690633773804]"
967,"[-0.1564326137304306, 0.09974648803472519]"
968,"[-0.15647739171981812, 0.1845186948776245]"
969,"[-0.15813465416431427, -0.17890997231006622]"
970,"[-0.15817944705486298, -0.0941377803683281]"
971,"[-0.15804506838321686, 0.15154562890529633]"
972,"[-0.15808986127376556, 0.23631782829761505]"
973,"[-0.1583138108253479, 0.16017881035804749]"
974,"[-0.1583586037158966, 0.2449510097503662]"
975,"[-0.15822423994541168, -0.009365580044686794]"
976,"[-0.1582690179347992, 0.07540662586688995]"
977,"[-0.15849298238754272, -0.0007323853205889463]"
978,"[-0.15853777527809143, 0.08403981477022171]"
979,"[-0.1584033966064453, -0.17027679085731506]"
980,"[-0.15844818949699402, -0.08550459146499634]"
981,"[-0.15867213904857635, -0.1616435945034027]"
982,"[-0.15871693193912506, -0.07687139511108398]"
983,"[-0.15858255326747894, 0.16881200671195984]"
984,"[-0.15862734615802765, -0.24641579389572144]"
985,"[-0.15741799771785736, -0.03526514396071434]"
986,"[-0.15746279060840607, 0.049507055431604385]"
987,"[-0.15732842683792114, -0.2048095464706421]"
988,"[-0.15737320482730865, -0.12003733962774277]"
989,"[-0.15759716928005219, -0.19617635011672974]"
990,"[-0.1576419621706009, -0.11140415072441101]"
991,"[-0.15750758349895477, 0.1342792510986328]"
992,"[-0.15755237638950348, 0.21905145049095154]"
993,"[-0.15777632594108582, 0.14291243255138397]"
994,"[-0.15782111883163452, 0.2276846319437027]"
995,"[-0.1576867401599884, -0.026631955057382584]"
996,"[-0.1577315330505371, 0.05814024433493614]"
997,"[-0.15795548260211945, -0.017998768016695976]"
998,"[-0.15800027549266815, 0.0667734295129776]"
999,"[-0.15786591172218323, -0.18754316866397858]"
1000,"[-0.15791070461273193, -0.10277096927165985]"
1001,"[-0.1595679521560669, 0.033800363540649414]"
1002,"[-0.1596127450466156, 0.11857256293296814]"
1003,"[2.973803758621216, -2.7348227500915527]"
1004,"[-0.1595231592655182, -0.05097183212637901]"
1005,"[-0.15974712371826172, -0.12711083889007568]"
1006,"[-0.15979190170764923, -0.042338646948337555]"
1007,"[-0.1596575379371643, 0.20334476232528687]"
1008,"[-0.159702330827713, -0.2118830382823944]"
1009,"[-0.15992628037929535, 0.21197794377803802]"
1010,"[-0.15997107326984406, -0.20324985682964325]"
1011,"[1.857302188873291, -2.0462357997894287]"
1012,"[-0.15988148748874664, 0.1272057443857193]"
1013,"[-0.16010543704032898, 0.051066745072603226]"
1014,"[-0.16015022993087769, 0.13583894073963165]"
1015,"[5.368478775024414, -3.8961784839630127]"
1016,"[-0.16006064414978027, -0.0337054505944252]"
1017,"[-0.15885131061077118, 0.177445188164711]"
1018,"[-0.1588960886001587, -0.23778261244297028]"
1019,"[-0.15876172482967377, 0.007900802418589592]"
1020,"[-0.15880651772022247, 0.09267299622297287]"
1021,"[-0.1590304672718048, 0.0165339894592762]"
1022,"[-0.15907526016235352, 0.10130617767572403]"
1023,"[-0.1589408814907074, -0.15301041305065155]"
1024,"[-0.1589856743812561, -0.06823820620775223]"
1025,"[-0.15920962393283844, -0.1443772166967392]"
1026,"[-0.15925441682338715, -0.05960502102971077]"
1027,"[-0.15912005305290222, 0.18607838451862335]"
1028,"[-0.15916483104228973, -0.22914941608905792]"
1029,"[-0.15938879549503326, 0.1947115659713745]"
1030,"[-0.15943358838558197, -0.22051623463630676]"
1031,"[-0.15929920971393585, 0.025167176499962807]"
1032,"[-0.15934400260448456, 0.10993936657905579]"
1033,"[-0.14953485131263733, 0.04482797905802727]"
1034,"[-0.14957962930202484, 0.1296001821756363]"
1035,"[-0.14944526553153992, -0.12471641600131989]"
1036,"[-0.14949005842208862, -0.03994421660900116]"
1037,"[-0.14971400797367096, -0.11608321964740753]"
1038,"[-0.14975880086421967, -0.0313110314309597]"
1039,"[-0.14962442219257355, 0.21437238156795502]"
1040,"[-0.14966921508312225, -0.20085541903972626]"
1041,"[-0.1498931646347046, 0.22300556302070618]"
1042,"[-0.1499379575252533, -0.1922222375869751]"
1043,"[-0.14980359375476837, 0.053461167961359024]"
1044,"[-0.14984838664531708, 0.13823336362838745]"
1045,"[-0.15007233619689941, 0.06209435686469078]"
1046,"[-0.15011712908744812, 0.1468665599822998]"
1047,"[-0.149982750415802, -0.10745003074407578]"
1048,"[-0.1500275433063507, -0.022677842527627945]"
1049,"[-0.14881819486618042, 0.18847280740737915]"
1050,"[6.616798400878906, -4.672893047332764]"
1051,"[-0.148728609085083, 0.01892841048538685]"
1052,"[-0.1487734019756317, 0.10370060801506042]"
1053,"[-0.14899735152721405, 0.027561597526073456]"
1054,"[5.872289657592773, -4.047170639038086]"
1055,"[-0.14890778064727783, -0.1419827938079834]"
1056,"[-0.14895255863666534, -0.057210590690374374]"
1057,"[-0.14917652308940887, -0.13334959745407104]"
1058,"[-0.14922131597995758, -0.04857741296291351]"
1059,"[-0.14908693730831146, 0.1971060037612915]"
1060,"[-0.14913173019886017, -0.21812179684638977]"
1061,"[-0.1493556797504425, 0.20573918521404266]"
1062,"[-0.1494004726409912, -0.2094886153936386]"
1063,"[-0.1492660939693451, 0.03619479387998581]"
1064,"[-0.1493108868598938, 0.12096699327230453]"
1065,"[-0.15096814930438995, -0.2424616813659668]"
1066,"[-0.15101294219493866, -0.15768948197364807]"
1067,"[8.001532554626465, 1.4102641344070435]"
1068,"[-0.15092335641384125, 0.17276611924171448]"
1069,"[-0.15114730596542358, 0.0966271162033081]"
1070,"[-0.1511920988559723, 0.18139931559562683]"
1071,"[-0.15105772018432617, -0.07291727513074875]"
1072,"[-0.15110251307487488, 0.01185491494834423]"
1073,"[-0.1513264775276184, -0.06428408622741699]"
1074,"[-0.15137125551700592, 0.020488101989030838]"
1075,"[3.333617925643921, 2.7762863636016846]"
1076,"[-0.1512816846370697, -0.14905628561973572]"
1077,"[-0.15150563418865204, -0.22519530355930328]"
1078,"[-0.15155042707920074, -0.14042310416698456]"
1079,"[-0.15141604840755463, 0.10526029765605927]"
